center_id,meal_id,num_orders
23,1727,469.3448275862069
23,1754,559.4551724137931
23,1770,19.93846153846154
23,1778,437.8965517241379
23,1803,96.43065693430657
23,1847,87.22058823529412
23,1878,79.975
23,1885,721.3724137931034
23,1902,20.30263157894737
23,1962,300.3724137931035
23,1971,468.1458333333333
23,1993,597.9862068965517
23,2126,37.547008547008545
23,2139,32.842592592592595
23,2290,809.7379310344828
23,2304,53.74242424242424
23,2306,39.48543689320388
23,2322,265.125
23,2444,113.19047619047619
23,2490,480.0894308943089
23,2492,36.67289719626168
23,2494,81.01481481481481
23,2539,205.78620689655173
23,2569,219.00840336134453
23,2577,66.52777777777777
23,2581,272.61805555555554
23,2631,86.42142857142858
23,2640,96.4
23,2664,338.6171875
23,2704,93.97037037037038
23,2707,901.0551724137931
23,2760,135.50344827586207
23,2826,639.696551724138
23,2867,59.026785714285715
23,2956,57.58974358974359
24,1062,737.3833333333333
24,1109,1016.8583333333333
24,1198,130.1590909090909
24,1207,203.91525423728814
24,1216,75.32758620689656
24,1230,148.1391304347826
24,1247,38.574074074074076
24,1248,234.0
24,1311,208.62037037037038
24,1438,157.05
24,1445,141.58823529411765
24,1525,426.625
24,1543,194.13333333333333
24,1558,181.66101694915255
24,1571,153.3780487804878
24,1727,608.1583333333333
24,1754,550.8487394957983
24,1770,55.06194690265487
24,1778,634.3916666666667
24,1803,199.0462962962963
24,1847,95.65
24,1878,199.61666666666667
24,1885,1335.1
24,1902,53.4051724137931
24,1962,443.375
24,1971,440.77777777777777
24,1993,1034.5583333333334
24,2126,150.5090909090909
24,2139,124.13333333333334
24,2290,1234.8333333333333
24,2304,134.60504201680672
24,2306,86.73684210526316
24,2322,225.3613445378151
24,2444,151.17757009345794
24,2490,352.80172413793105
24,2492,125.25
24,2494,137.31666666666666
24,2539,433.05
24,2569,541.1206896551724
24,2577,207.53333333333333
24,2581,325.5083333333333
24,2631,162.08620689655172
24,2640,264.98333333333335
24,2664,611.1217391304348
24,2704,358.9549549549549
24,2707,1093.675
24,2760,237.8
24,2826,711.4416666666667
24,2867,126.64423076923077
24,2956,130.76829268292684
26,1062,374.77241379310345
26,1109,276.44827586206895
26,1207,175.35172413793103
26,1216,42.369565217391305
26,1230,253.04827586206898
26,1247,18.65573770491803
26,1248,55.111111111111114
26,1445,48.160377358490564
26,1525,29.51086956521739
26,1543,44.28695652173913
26,1558,128.7
26,1727,234.53103448275863
26,1754,454.8
26,1770,17.38888888888889
26,1778,184.25694444444446
26,1878,64.05797101449275
26,1885,270.2758620689655
26,1902,17.09375
26,1962,123.20833333333333
26,1971,367.3776223776224
26,1993,339.0208333333333
26,2126,33.44642857142857
26,2139,26.470588235294116
26,2290,620.0689655172414
26,2304,38.07920792079208
26,2306,41.13095238095238
26,2322,229.42758620689656
26,2444,48.765625
26,2490,365.30833333333334
26,2492,44.96825396825397
26,2539,103.88732394366197
26,2569,346.6666666666667
26,2577,29.129032258064516
26,2581,148.0
26,2631,82.04861111111111
26,2640,54.84444444444444
26,2664,274.6171875
26,2704,46.8984375
26,2707,222.20689655172413
26,2760,51.04477611940298
26,2826,171.53793103448277
26,2867,38.470588235294116
27,1062,635.0896551724138
27,1109,973.5103448275862
27,1198,112.44202898550725
27,1207,205.09722222222223
27,1216,63.36690647482014
27,1230,152.6056338028169
27,1247,29.70754716981132
27,1248,88.76223776223776
27,1311,137.5734265734266
27,1438,205.78620689655173
27,1445,140.6267605633803
27,1525,270.5620437956204
27,1543,72.72857142857143
27,1558,178.125
27,1571,105.09876543209876
27,1727,558.8275862068965
27,1754,663.2206896551725
27,1770,29.18018018018018
27,1778,546.6551724137931
27,1803,152.95833333333334
27,1847,138.7793103448276
27,1878,116.46896551724137
27,1885,1820.1310344827587
27,1902,29.875
27,1962,383.55172413793105
27,1971,484.7241379310345
27,1993,1259.903448275862
27,2126,63.92307692307692
27,2139,50.78417266187051
27,2290,1129.7241379310344
27,2304,76.90140845070422
27,2306,61.73880597014925
27,2322,253.06896551724137
27,2444,123.90070921985816
27,2490,421.5528455284553
27,2492,59.34507042253521
27,2494,278.2551724137931
27,2539,335.17931034482757
27,2569,340.1333333333333
27,2577,134.3655172413793
27,2581,358.11034482758623
27,2631,104.37762237762237
27,2640,177.53103448275863
27,2664,391.79527559055117
27,2704,159.7910447761194
27,2707,1143.0137931034483
27,2760,142.39310344827587
27,2826,668.7379310344828
27,2867,86.44029850746269
27,2956,82.4875
29,1062,345.99310344827586
29,1109,316.31724137931036
29,1207,158.3006993006993
29,1216,58.48905109489051
29,1230,168.3913043478261
29,1247,19.844444444444445
29,1248,78.59712230215827
29,1445,45.75925925925926
29,1525,31.918367346938776
29,1543,90.8936170212766
29,1558,148.05555555555554
29,1571,30.4
29,1727,294.44827586206895
29,1754,921.8541666666666
29,1770,18.6
29,1778,146.27586206896552
29,1878,53.53623188405797
29,1885,252.83448275862068
29,1902,18.65625
29,1962,198.86206896551724
29,1971,646.048275862069
29,1993,222.39310344827587
29,2104,27.46551724137931
29,2126,55.0
29,2139,34.32520325203252
29,2290,856.1172413793104
29,2304,60.95238095238095
29,2306,42.44318181818182
29,2322,148.11267605633802
29,2444,48.270833333333336
29,2490,365.5508474576271
29,2492,59.17829457364341
29,2539,144.1103448275862
29,2569,494.84375
29,2577,34.05194805194805
29,2581,159.76388888888889
29,2631,126.00689655172414
29,2640,78.27586206896552
29,2664,410.5769230769231
29,2704,50.350746268656714
29,2707,241.8
29,2760,52.42962962962963
29,2826,268.88965517241377
29,2867,26.157894736842106
29,2956,19.26086956521739
30,1062,380.66896551724136
30,1109,614.6827586206897
30,1198,133.60714285714286
30,1207,147.53846153846155
30,1216,47.92805755395683
30,1230,156.44444444444446
30,1247,27.434782608695652
30,1248,67.82014388489209
30,1311,148.48936170212767
30,1438,60.135714285714286
30,1445,139.28057553956833
30,1525,288.66911764705884
30,1543,62.65909090909091
30,1558,180.97931034482758
30,1571,59.48051948051948
30,1727,493.1034482758621
30,1754,655.448275862069
30,1770,25.277227722772277
30,1778,353.6896551724138
30,1803,166.49305555555554
30,1847,62.64748201438849
30,1878,109.7448275862069
30,1885,1145.6689655172413
30,1902,25.514285714285716
30,1962,364.68275862068964
30,1971,545.9507042253521
30,1993,933.1103448275862
30,2126,51.416666666666664
30,2139,35.4622641509434
30,2290,821.303448275862
30,2304,49.83969465648855
30,2306,62.91596638655462
30,2322,264.4583333333333
30,2444,137.62962962962962
30,2490,514.9344262295082
30,2492,55.26548672566372
30,2494,41.698113207547166
30,2539,479.4758620689655
30,2569,276.2916666666667
30,2577,120.97857142857143
30,2581,242.17241379310346
30,2631,81.30434782608695
30,2640,215.4758620689655
30,2664,347.7734375
30,2704,158.92198581560282
30,2707,683.0827586206897
30,2760,155.75
30,2826,556.2965517241379
30,2867,93.02290076335878
30,2956,43.45
32,1062,296.07586206896553
32,1109,428.95862068965516
32,1207,155.67586206896553
32,1216,50.91240875912409
32,1230,179.6
32,1247,27.7
32,1248,89.96428571428571
32,1445,82.57142857142857
32,1525,84.56551724137931
32,1543,87.81294964028777
32,1558,197.60416666666666
32,1571,78.8
32,1727,323.6413793103448
32,1754,640.1793103448276
32,1770,24.522727272727273
32,1778,170.85416666666666
32,1878,125.55862068965517
32,1885,416.0827586206897
32,1902,20.582278481012658
32,1962,269.9448275862069
32,1971,535.9586206896552
32,1993,360.0344827586207
32,2104,78.55555555555556
32,2126,62.241134751773046
32,2139,43.21705426356589
32,2290,884.6206896551724
32,2304,53.92028985507246
32,2306,56.52
32,2322,179.95138888888889
32,2444,75.3030303030303
32,2490,235.84615384615384
32,2492,52.857142857142854
32,2539,140.3921568627451
32,2569,418.578125
32,2577,81.16312056737588
32,2581,247.39310344827587
32,2631,131.1818181818182
32,2640,168.57241379310344
32,2664,392.2348484848485
32,2704,141.73793103448276
32,2707,287.5241379310345
32,2760,73.36111111111111
32,2826,381.5310344827586
32,2867,54.78787878787879
32,2956,50.81481481481482
34,1062,232.75172413793103
34,1109,467.4413793103448
34,1207,61.81294964028777
34,1216,45.81395348837209
34,1230,65.23913043478261
34,1247,32.016949152542374
34,1248,48.40163934426229
34,1445,116.77083333333333
34,1525,153.20689655172413
34,1543,58.53731343283582
34,1558,149.93793103448274
34,1571,129.80232558139534
34,1727,330.37931034482756
34,1754,425.3241379310345
34,1770,21.632653061224488
34,1778,108.66206896551724
34,1878,223.44137931034481
34,1885,587.5379310344828
34,1902,21.764705882352942
34,1962,264.66896551724136
34,1971,358.7241379310345
34,1993,403.04137931034484
34,2104,106.76829268292683
34,2126,54.57971014492754
34,2139,33.47154471544715
34,2290,733.3172413793103
34,2304,36.225806451612904
34,2306,50.396946564885496
34,2322,107.8551724137931
34,2444,74.78260869565217
34,2490,137.58474576271186
34,2492,51.57575757575758
34,2539,222.9811320754717
34,2569,298.015625
34,2577,98.51748251748252
34,2581,185.70344827586206
34,2631,54.984962406015036
34,2640,256.11724137931037
34,2664,357.7
34,2704,329.21379310344827
34,2707,259.6758620689655
34,2760,152.8125
34,2826,470.86206896551727
34,2867,89.66428571428571
34,2956,134.39080459770116
36,1062,418.8
36,1109,740.4758620689655
36,1198,227.32413793103447
36,1207,105.08029197080292
36,1216,50.76470588235294
36,1230,98.06569343065694
36,1247,43.46456692913386
36,1248,69.84892086330935
36,1311,270.5103448275862
36,1438,85.14583333333333
36,1445,144.09655172413792
36,1525,384.69565217391306
36,1543,68.14074074074074
36,1558,137.2605633802817
36,1571,146.3012048192771
36,1727,446.3448275862069
36,1754,600.9241379310345
36,1770,22.306930693069308
36,1778,348.5586206896552
36,1803,286.1655172413793
36,1847,45.44166666666667
36,1878,187.73103448275862
36,1885,1109.5241379310344
36,1902,28.051724137931036
36,1962,404.0344827586207
36,1971,509.0344827586207
36,1993,858.1931034482759
36,2126,64.96428571428571
36,2139,39.14754098360656
36,2290,929.1034482758621
36,2304,64.70212765957447
36,2306,71.66929133858268
36,2322,175.87412587412587
36,2444,118.35384615384615
36,2490,357.0325203252033
36,2492,45.661417322834644
36,2494,85.00704225352112
36,2539,504.0344827586207
36,2569,295.3
36,2577,257.0827586206897
36,2581,192.6
36,2631,73.30656934306569
36,2640,306.7586206896552
36,2664,438.796875
36,2704,253.94160583941607
36,2707,804.4896551724138
36,2760,249.7448275862069
36,2826,697.255172413793
36,2867,113.97709923664122
36,2956,155.50602409638554
39,1062,307.4758620689655
39,1109,297.9862068965517
39,1207,135.87586206896552
39,1216,60.45255474452555
39,1230,176.84827586206896
39,1247,22.163265306122447
39,1248,147.431654676259
39,1445,47.49074074074074
39,1525,27.03669724770642
39,1543,114.84285714285714
39,1558,179.13194444444446
39,1571,23.105263157894736
39,1727,377.5448275862069
39,1754,930.6758620689656
39,1770,21.843373493975903
39,1778,135.2937062937063
39,1878,50.1764705882353
39,1885,248.3310344827586
39,1902,19.80821917808219
39,1962,240.50344827586207
39,1971,713.1793103448276
39,1993,291.49305555555554
39,2104,21.0
39,2126,55.03968253968254
39,2139,38.958333333333336
39,2290,812.7172413793104
39,2304,92.41304347826087
39,2306,46.38834951456311
39,2322,155.85
39,2444,52.00970873786408
39,2490,403.1779661016949
39,2492,72.94202898550725
39,2539,120.57943925233644
39,2569,761.9921875
39,2577,28.5
39,2581,186.65277777777777
39,2631,156.27464788732394
39,2640,72.06896551724138
39,2664,553.4580152671756
39,2704,51.47115384615385
39,2707,190.12413793103448
39,2760,29.794117647058822
39,2826,264.48275862068965
39,2867,29.5531914893617
39,2956,27.75
41,1062,115.34482758620689
41,1109,154.04137931034484
41,1198,44.91304347826087
41,1207,103.64925373134328
41,1216,28.37962962962963
41,1230,118.91111111111111
41,1247,17.714285714285715
41,1248,55.0
41,1311,55.875
41,1438,31.57894736842105
41,1445,29.75
41,1525,25.048387096774192
41,1543,60.154411764705884
41,1558,113.83941605839416
41,1727,159.86805555555554
41,1754,328.0344827586207
41,1770,13.666666666666666
41,1778,125.34507042253522
41,1803,52.8974358974359
41,1847,18.0625
41,1878,22.916666666666668
41,1885,101.38620689655173
41,1902,17.655172413793103
41,1962,164.67132867132867
41,1971,302.90972222222223
41,1993,115.84507042253522
41,2126,21.719101123595507
41,2139,30.88888888888889
41,2290,244.75862068965517
41,2304,34.62068965517241
41,2306,24.68918918918919
41,2322,113.85925925925926
41,2490,416.109243697479
41,2492,51.833333333333336
41,2539,51.28703703703704
41,2569,91.86666666666666
41,2577,27.26
41,2581,146.36170212765958
41,2631,65.76923076923077
41,2640,26.714285714285715
41,2664,200.9375
41,2704,26.0
41,2707,72.33571428571429
41,2760,29.75
41,2826,74.33333333333333
42,1062,294.2413793103448
42,1109,383.4206896551724
42,1207,72.00719424460432
42,1216,38.225806451612904
42,1230,103.00694444444444
42,1247,37.97540983606557
42,1248,64.86923076923077
42,1445,83.37984496124031
42,1525,104.92063492063492
42,1543,59.909774436090224
42,1558,101.04285714285714
42,1571,64.45
42,1727,254.69655172413792
42,1754,316.3034482758621
42,1770,23.88235294117647
42,1778,149.2206896551724
42,1878,275.53793103448277
42,1885,491.60689655172416
42,1902,23.776315789473685
42,1962,169.46896551724137
42,1971,299.72222222222223
42,1993,441.55172413793105
42,2104,59.24050632911393
42,2126,41.39393939393939
42,2139,25.2183908045977
42,2290,641.4206896551724
42,2304,51.74803149606299
42,2306,48.34126984126984
42,2322,90.54545454545455
42,2444,57.246153846153845
42,2490,169.78991596638656
42,2492,43.0
42,2539,152.75172413793103
42,2569,209.62698412698413
42,2577,142.37241379310345
42,2581,115.1418439716312
42,2631,63.52857142857143
42,2640,307.7931034482759
42,2664,285.51162790697674
42,2704,150.17777777777778
42,2707,259.9793103448276
42,2760,161.82517482517483
42,2826,330.0206896551724
42,2867,76.8796992481203
42,2956,76.5925925925926
43,1062,957.8896551724138
43,1109,1511.248275862069
43,1198,610.2620689655172
43,1207,238.21379310344827
43,1216,119.11428571428571
43,1230,258.7916666666667
43,1247,43.044117647058826
43,1248,262.8888888888889
43,1311,878.7379310344828
43,1438,131.83216783216784
43,1445,168.75177304964538
43,1525,454.93333333333334
43,1543,146.3146853146853
43,1558,306.2013888888889
43,1571,114.64197530864197
43,1727,1054.3724137931035
43,1754,1572.6413793103447
43,1770,40.496062992125985
43,1778,850.4344827586207
43,1803,794.751724137931
43,1847,116.90714285714286
43,1878,162.22916666666666
43,1885,1981.248275862069
43,1902,44.02205882352941
43,1962,642.9931034482759
43,1971,1411.6413793103447
43,1993,1493.0137931034483
43,2104,86.03448275862068
43,2126,119.9
43,2139,82.1970802919708
43,2290,2129.406896551724
43,2304,117.81560283687944
43,2306,96.57462686567165
43,2322,434.7902097902098
43,2444,186.55714285714285
43,2490,1272.9098360655737
43,2492,82.79577464788733
43,2494,156.86206896551724
43,2539,920.4965517241379
43,2569,607.4666666666667
43,2577,143.62758620689655
43,2581,360.6
43,2631,273.65034965034965
43,2640,371.3241379310345
43,2664,771.2890625
43,2704,305.1470588235294
43,2707,1335.0827586206897
43,2760,284.35172413793106
43,2826,963.8344827586207
43,2867,150.16551724137932
43,2956,95.28048780487805
50,1062,290.33103448275864
50,1109,455.57241379310346
50,1207,133.3793103448276
50,1216,54.06617647058823
50,1230,163.57241379310344
50,1247,42.73684210526316
50,1248,79.36879432624113
50,1445,107.72992700729927
50,1525,195.58646616541353
50,1543,58.05755395683453
50,1558,118.09722222222223
50,1571,81.81481481481481
50,1727,376.4344827586207
50,1754,406.21379310344827
50,1770,25.456521739130434
50,1778,197.4896551724138
50,1878,268.00689655172414
50,1885,740.1034482758621
50,1902,25.844036697247706
50,1962,220.2896551724138
50,1971,440.0
50,1993,745.6137931034483
50,2104,66.3896103896104
50,2126,51.93846153846154
50,2139,44.303703703703704
50,2290,793.6206896551724
50,2304,43.42063492063492
50,2306,48.8
50,2322,187.17241379310346
50,2444,103.52173913043478
50,2490,232.34453781512605
50,2492,42.984375
50,2539,239.64814814814815
50,2569,334.3937007874016
50,2577,160.80689655172415
50,2581,131.1448275862069
50,2631,89.83802816901408
50,2640,352.0206896551724
50,2664,459.23846153846154
50,2704,381.1603053435114
50,2707,363.21379310344827
50,2760,210.90344827586208
50,2826,411.4344827586207
50,2867,100.0223880597015
51,1062,578.1517241379311
51,1109,970.3310344827586
51,1198,117.04195804195804
51,1207,184.20422535211267
51,1216,76.59574468085107
51,1230,136.06474820143885
51,1247,32.96031746031746
51,1248,118.11888111888112
51,1311,175.95172413793102
51,1438,101.35862068965517
51,1445,131.68055555555554
51,1525,372.625
51,1543,86.10714285714286
51,1558,211.23776223776224
51,1571,90.825
51,1727,685.2965517241379
51,1754,782.096551724138
51,1770,36.131147540983605
51,1778,546.1793103448276
51,1803,194.91034482758621
51,1847,56.56716417910448
51,1878,120.37931034482759
51,1885,1202.0275862068966
51,1902,40.48091603053435
51,1962,467.33103448275864
51,1971,626.7103448275863
51,1993,904.0620689655173
51,2104,93.9
51,2126,64.34057971014492
51,2139,44.80769230769231
51,2290,1245.9310344827586
51,2304,77.57446808510639
51,2306,70.8688524590164
51,2322,255.08391608391608
51,2444,145.02877697841726
51,2490,674.9758064516129
51,2492,50.213235294117645
51,2494,90.84137931034483
51,2539,480.2206896551724
51,2569,326.8688524590164
51,2577,125.75862068965517
51,2581,307.0137931034483
51,2631,109.41134751773049
51,2640,179.73103448275862
51,2664,400.5546875
51,2704,193.0441176470588
51,2707,955.0206896551724
51,2760,162.55172413793105
51,2826,718.4620689655172
51,2867,93.17886178861788
51,2956,76.10958904109589
52,1062,869.5724137931035
52,1109,1294.3034482758621
52,1198,468.7586206896552
52,1207,164.92028985507247
52,1216,129.2340425531915
52,1230,163.62589928057554
52,1247,40.514925373134325
52,1248,196.91608391608392
52,1311,748.3655172413793
52,1438,95.70921985815603
52,1445,161.87412587412587
52,1525,475.20588235294116
52,1543,153.68055555555554
52,1558,227.5655172413793
52,1571,126.8170731707317
52,1727,834.6896551724138
52,1754,904.9172413793103
52,1770,46.36879432624114
52,1778,751.8965517241379
52,1803,671.7586206896551
52,1847,84.23239436619718
52,1878,162.1793103448276
52,1885,1613.3655172413794
52,1902,50.687943262411345
52,1962,500.64827586206894
52,1971,617.5833333333334
52,1993,963.0344827586207
52,2104,109.57575757575758
52,2126,130.36231884057972
52,2139,77.67625899280576
52,2290,1565.0689655172414
52,2304,135.01398601398603
52,2306,128.43795620437956
52,2322,260.8732394366197
52,2444,169.15972222222223
52,2490,600.7235772357724
52,2492,96.40287769784173
52,2494,112.10416666666667
52,2539,786.4965517241379
52,2569,530.7666666666667
52,2577,221.31034482758622
52,2581,326.7655172413793
52,2631,186.70344827586206
52,2640,310.151724137931
52,2664,684.3515625
52,2704,337.1021897810219
52,2707,1268.1655172413793
52,2760,362.37931034482756
52,2826,913.1862068965518
52,2867,156.64583333333334
52,2956,157.0843373493976
53,1062,305.6137931034483
53,1109,394.17241379310343
53,1198,170.0
53,1207,93.1037037037037
53,1216,34.116279069767444
53,1230,79.22627737226277
53,1247,27.061946902654867
53,1248,72.41726618705036
53,1311,170.83333333333334
53,1438,49.59836065573771
53,1445,74.828125
53,1525,123.56617647058823
53,1543,49.97080291970803
53,1558,86.78832116788321
53,1571,43.90277777777778
53,1727,297.02758620689656
53,1754,338.875
53,1770,19.256756756756758
53,1778,229.48275862068965
53,1803,205.82758620689654
53,1847,44.660714285714285
53,1878,68.19285714285714
53,1885,556.303448275862
53,1902,22.022222222222222
53,1962,224.77241379310345
53,1971,301.2083333333333
53,1993,507.3448275862069
53,2104,35.2
53,2126,34.64
53,2139,29.94495412844037
53,2290,557.7034482758621
53,2304,42.52272727272727
53,2306,41.138888888888886
53,2322,148.27272727272728
53,2444,89.27407407407408
53,2490,316.78688524590166
53,2492,39.46031746031746
53,2494,43.86046511627907
53,2539,296.27777777777777
53,2569,190.90983606557376
